,datetime,Kp,status
16513,2021-08-26 03:00:00+00:00,1.667,def
16514,2021-08-26 06:00:00+00:00,1,def
16515,2021-08-26 09:00:00+00:00,1.667,def
16516,2021-08-26 12:00:00+00:00,1,def
16517,2021-08-26 15:00:00+00:00,0.667,def
16518,2021-08-26 18:00:00+00:00,1,def
16519,2021-08-26 21:00:00+00:00,1,def
16520,2021-08-27 00:00:00+00:00,3,def
16521,2021-08-27 03:00:00+00:00,0.667,def
16522,2021-08-27 06:00:00+00:00,2,def
16523,2021-08-27 09:00:00+00:00,4,def
16524,2021-08-27 12:00:00+00:00,4,def
16525,2021-08-27 15:00:00+00:00,4,def
16526,2021-08-27 18:00:00+00:00,4.333,def
16527,2021-08-27 21:00:00+00:00,4,def
16528,2021-08-28 00:00:00+00:00,5,def
16529,2021-08-28 03:00:00+00:00,3,def
16530,2021-08-28 06:00:00+00:00,3.333,def
16531,2021-08-28 09:00:00+00:00,2.333,def
16532,2021-08-28 12:00:00+00:00,1.333,def
16533,2021-08-28 15:00:00+00:00,2.667,def
16534,2021-08-28 18:00:00+00:00,1.333,def
16535,2021-08-28 21:00:00+00:00,0.333,def
16536,2021-08-29 00:00:00+00:00,2,def
16537,2021-08-29 03:00:00+00:00,1.333,def
16538,2021-08-29 06:00:00+00:00,0.667,def
16539,2021-08-29 09:00:00+00:00,0.667,def
16540,2021-08-29 12:00:00+00:00,0.667,def
16541,2021-08-29 15:00:00+00:00,2,def
16542,2021-08-29 18:00:00+00:00,3.667,def
16543,2021-08-29 21:00:00+00:00,2.667,def
16544,2021-08-30 00:00:00+00:00,1.333,def
16545,2021-08-30 03:00:00+00:00,2.667,def
16546,2021-08-30 06:00:00+00:00,2.333,def
16547,2021-08-30 09:00:00+00:00,1.333,def
16548,2021-08-30 12:00:00+00:00,1.667,def
16549,2021-08-30 15:00:00+00:00,0.667,def
16550,2021-08-30 18:00:00+00:00,1,def
16551,2021-08-30 21:00:00+00:00,2.333,def
16552,2021-08-31 00:00:00+00:00,2.667,def
16553,2021-08-31 03:00:00+00:00,2.333,def
16554,2021-08-31 06:00:00+00:00,1.667,def
16555,2021-08-31 09:00:00+00:00,1,def
16556,2021-08-31 12:00:00+00:00,1.333,def
16557,2021-08-31 15:00:00+00:00,1,def
16558,2021-08-31 18:00:00+00:00,0.333,def
16559,2021-08-31 21:00:00+00:00,1.333,def
16560,2021-09-01 00:00:00+00:00,1.667,def
16561,2021-09-01 03:00:00+00:00,1.333,def
16562,2021-09-01 06:00:00+00:00,1,def
16563,2021-09-01 09:00:00+00:00,1.667,def
16564,2021-09-01 12:00:00+00:00,1,def
16565,2021-09-01 15:00:00+00:00,0.667,def
16566,2021-09-01 18:00:00+00:00,0.333,def
16567,2021-09-01 21:00:00+00:00,1.333,def
16568,2021-09-02 00:00:00+00:00,0.667,def
16569,2021-09-02 03:00:00+00:00,0.667,def
16570,2021-09-02 06:00:00+00:00,0.333,def
16571,2021-09-02 09:00:00+00:00,1.333,def
16572,2021-09-02 12:00:00+00:00,1.333,def
16573,2021-09-02 15:00:00+00:00,0.667,def
16574,2021-09-02 18:00:00+00:00,1.333,def
16575,2021-09-02 21:00:00+00:00,0,def
16576,2021-09-03 00:00:00+00:00,1,def
16577,2021-09-03 03:00:00+00:00,1.333,def
16578,2021-09-03 06:00:00+00:00,1.333,def
16579,2021-09-03 09:00:00+00:00,2.333,def
16580,2021-09-03 12:00:00+00:00,2.333,def
16581,2021-09-03 15:00:00+00:00,1.667,def
16582,2021-09-03 18:00:00+00:00,1.333,def
16583,2021-09-03 21:00:00+00:00,2.333,def
16584,2021-09-04 00:00:00+00:00,1.667,def
16585,2021-09-04 03:00:00+00:00,0.667,def
16586,2021-09-04 06:00:00+00:00,1,def
16587,2021-09-04 09:00:00+00:00,1.667,def
16588,2021-09-04 12:00:00+00:00,0.667,def
16589,2021-09-04 15:00:00+00:00,0.667,def
16590,2021-09-04 18:00:00+00:00,0.667,def
16591,2021-09-04 21:00:00+00:00,2,def
16592,2021-09-05 00:00:00+00:00,2,def
16593,2021-09-05 03:00:00+00:00,2.333,def
16594,2021-09-05 06:00:00+00:00,1.333,def
16595,2021-09-05 09:00:00+00:00,1,def
16596,2021-09-05 12:00:00+00:00,2,def
16597,2021-09-05 15:00:00+00:00,1.667,def
16598,2021-09-05 18:00:00+00:00,0.333,def
16599,2021-09-05 21:00:00+00:00,1,def
16600,2021-09-06 00:00:00+00:00,2,def
16601,2021-09-06 03:00:00+00:00,2.667,def
16602,2021-09-06 06:00:00+00:00,0.333,def
16603,2021-09-06 09:00:00+00:00,1,def
16604,2021-09-06 12:00:00+00:00,0.667,def
16605,2021-09-06 15:00:00+00:00,1.667,def
16606,2021-09-06 18:00:00+00:00,1.333,def
16607,2021-09-06 21:00:00+00:00,2,def
16608,2021-09-07 00:00:00+00:00,0.667,def
16609,2021-09-07 03:00:00+00:00,0.667,def
16610,2021-09-07 06:00:00+00:00,1,def
16611,2021-09-07 09:00:00+00:00,2,def
16612,2021-09-07 12:00:00+00:00,1.667,def
16613,2021-09-07 15:00:00+00:00,2,def
16614,2021-09-07 18:00:00+00:00,2.667,def
16615,2021-09-07 21:00:00+00:00,3.667,def
16616,2021-09-08 00:00:00+00:00,4,def
16617,2021-09-08 03:00:00+00:00,1.667,def
16618,2021-09-08 06:00:00+00:00,3,def
16619,2021-09-08 09:00:00+00:00,4,def
16620,2021-09-08 12:00:00+00:00,3,def
16621,2021-09-08 15:00:00+00:00,2.333,def
16622,2021-09-08 18:00:00+00:00,2.333,def
16623,2021-09-08 21:00:00+00:00,1,def
16624,2021-09-09 00:00:00+00:00,0.667,def
16625,2021-09-09 03:00:00+00:00,1.667,def
16626,2021-09-09 06:00:00+00:00,1,def
16627,2021-09-09 09:00:00+00:00,1,def
16628,2021-09-09 12:00:00+00:00,0.667,def
16629,2021-09-09 15:00:00+00:00,0.667,def
16630,2021-09-09 18:00:00+00:00,1,def
16631,2021-09-09 21:00:00+00:00,1.667,def
16632,2021-09-10 00:00:00+00:00,1,def
16633,2021-09-10 03:00:00+00:00,2,def
16634,2021-09-10 06:00:00+00:00,1.667,def
16635,2021-09-10 09:00:00+00:00,0.667,def
16636,2021-09-10 12:00:00+00:00,0.667,def
16637,2021-09-10 15:00:00+00:00,1.333,def
16638,2021-09-10 18:00:00+00:00,3,def
16639,2021-09-10 21:00:00+00:00,3.333,def
16640,2021-09-11 00:00:00+00:00,3.333,def
16641,2021-09-11 03:00:00+00:00,0.333,def
16642,2021-09-11 06:00:00+00:00,1.667,def
16643,2021-09-11 09:00:00+00:00,1.333,def
16644,2021-09-11 12:00:00+00:00,1,def
16645,2021-09-11 15:00:00+00:00,1,def
16646,2021-09-11 18:00:00+00:00,1.667,def
16647,2021-09-11 21:00:00+00:00,1.667,def
16648,2021-09-12 00:00:00+00:00,1,def
16649,2021-09-12 03:00:00+00:00,1,def
16650,2021-09-12 06:00:00+00:00,1.333,def
16651,2021-09-12 09:00:00+00:00,2,def
16652,2021-09-12 12:00:00+00:00,1.333,def
16653,2021-09-12 15:00:00+00:00,1.667,def
16654,2021-09-12 18:00:00+00:00,1.333,def
16655,2021-09-12 21:00:00+00:00,1.667,def
16656,2021-09-13 00:00:00+00:00,1,def
16657,2021-09-13 03:00:00+00:00,0.333,def
16658,2021-09-13 06:00:00+00:00,3,def
16659,2021-09-13 09:00:00+00:00,1.667,def
16660,2021-09-13 12:00:00+00:00,2.667,def
16661,2021-09-13 15:00:00+00:00,2.333,def
16662,2021-09-13 18:00:00+00:00,1.667,def
16663,2021-09-13 21:00:00+00:00,2.667,def
16664,2021-09-14 00:00:00+00:00,2,def
16665,2021-09-14 03:00:00+00:00,0.333,def
16666,2021-09-14 06:00:00+00:00,1,def
16667,2021-09-14 09:00:00+00:00,1.667,def
16668,2021-09-14 12:00:00+00:00,2.333,def
16669,2021-09-14 15:00:00+00:00,1.333,def
16670,2021-09-14 18:00:00+00:00,1.667,def
16671,2021-09-14 21:00:00+00:00,0.667,def
16672,2021-09-15 00:00:00+00:00,1.667,def
16673,2021-09-15 03:00:00+00:00,2,def
16674,2021-09-15 06:00:00+00:00,1.333,def
16675,2021-09-15 09:00:00+00:00,1.333,def
16676,2021-09-15 12:00:00+00:00,0.667,def
16677,2021-09-15 15:00:00+00:00,0.667,def
16678,2021-09-15 18:00:00+00:00,0.667,def
16679,2021-09-15 21:00:00+00:00,2,def
16680,2021-09-16 00:00:00+00:00,0.667,def
16681,2021-09-16 03:00:00+00:00,1.333,def
16682,2021-09-16 06:00:00+00:00,0.333,def
16683,2021-09-16 09:00:00+00:00,0.333,def
16684,2021-09-16 12:00:00+00:00,0.333,def
16685,2021-09-16 15:00:00+00:00,0.667,def
16686,2021-09-16 18:00:00+00:00,0.667,def
16687,2021-09-16 21:00:00+00:00,1,def
16688,2021-09-17 00:00:00+00:00,2,def
16689,2021-09-17 03:00:00+00:00,3,def
16690,2021-09-17 06:00:00+00:00,0.667,def
16691,2021-09-17 09:00:00+00:00,3.333,def
16692,2021-09-17 12:00:00+00:00,3,def
16693,2021-09-17 15:00:00+00:00,3.667,def
16694,2021-09-17 18:00:00+00:00,5,def
16695,2021-09-17 21:00:00+00:00,5.333,def
16696,2021-09-18 00:00:00+00:00,2.667,def
16697,2021-09-18 03:00:00+00:00,3.333,def
16698,2021-09-18 06:00:00+00:00,3,def
16699,2021-09-18 09:00:00+00:00,2.333,def
16700,2021-09-18 12:00:00+00:00,1.667,def
16701,2021-09-18 15:00:00+00:00,0.333,def
16702,2021-09-18 18:00:00+00:00,0.333,def
16703,2021-09-18 21:00:00+00:00,0.667,def
16704,2021-09-19 00:00:00+00:00,0.667,def
16705,2021-09-19 03:00:00+00:00,0,def
16706,2021-09-19 06:00:00+00:00,0,def
16707,2021-09-19 09:00:00+00:00,0.333,def
16708,2021-09-19 12:00:00+00:00,1.333,def
16709,2021-09-19 15:00:00+00:00,0,def
16710,2021-09-19 18:00:00+00:00,0.333,def
16711,2021-09-19 21:00:00+00:00,0,def
16712,2021-09-20 00:00:00+00:00,1.333,def
16713,2021-09-20 03:00:00+00:00,0.333,def
16714,2021-09-20 06:00:00+00:00,0,def
16715,2021-09-20 09:00:00+00:00,1,def
16716,2021-09-20 12:00:00+00:00,0.333,def
16717,2021-09-20 15:00:00+00:00,0.333,def
16718,2021-09-20 18:00:00+00:00,0.333,def
16719,2021-09-20 21:00:00+00:00,1,def
16720,2021-09-21 00:00:00+00:00,2.333,def
16721,2021-09-21 03:00:00+00:00,0,def
16722,2021-09-21 06:00:00+00:00,0.333,def
16723,2021-09-21 09:00:00+00:00,0.333,def
16724,2021-09-21 12:00:00+00:00,0.667,def
16725,2021-09-21 15:00:00+00:00,2.667,def
16726,2021-09-21 18:00:00+00:00,2.333,def
16727,2021-09-21 21:00:00+00:00,3,def
16728,2021-09-22 00:00:00+00:00,3.667,def
16729,2021-09-22 03:00:00+00:00,2.667,def
16730,2021-09-22 06:00:00+00:00,4,def
16731,2021-09-22 09:00:00+00:00,2.667,def
16732,2021-09-22 12:00:00+00:00,1.333,def
16733,2021-09-22 15:00:00+00:00,0.667,def
16734,2021-09-22 18:00:00+00:00,1.333,def
16735,2021-09-22 21:00:00+00:00,2,def
16736,2021-09-23 00:00:00+00:00,2.333,def
16737,2021-09-23 03:00:00+00:00,2.667,def
16738,2021-09-23 06:00:00+00:00,3.667,def
16739,2021-09-23 09:00:00+00:00,1.667,def
16740,2021-09-23 12:00:00+00:00,2,def
16741,2021-09-23 15:00:00+00:00,1.667,def
16742,2021-09-23 18:00:00+00:00,1.333,def
16743,2021-09-23 21:00:00+00:00,0.333,def
16744,2021-09-24 00:00:00+00:00,2,def
16745,2021-09-24 03:00:00+00:00,2,def
16746,2021-09-24 06:00:00+00:00,1.667,def
16747,2021-09-24 09:00:00+00:00,1,def
16748,2021-09-24 12:00:00+00:00,1,def
16749,2021-09-24 15:00:00+00:00,3.333,def
16750,2021-09-24 18:00:00+00:00,1.667,def
16751,2021-09-24 21:00:00+00:00,0.667,def
16752,2021-09-25 00:00:00+00:00,2,def
16753,2021-09-25 03:00:00+00:00,2.333,def
16754,2021-09-25 06:00:00+00:00,1.667,def
16755,2021-09-25 09:00:00+00:00,1.667,def
16756,2021-09-25 12:00:00+00:00,1,def
16757,2021-09-25 15:00:00+00:00,0.667,def
16758,2021-09-25 18:00:00+00:00,1,def
16759,2021-09-25 21:00:00+00:00,2,def
16760,2021-09-26 00:00:00+00:00,0.333,def
16761,2021-09-26 03:00:00+00:00,0.333,def
16762,2021-09-26 06:00:00+00:00,0,def
16763,2021-09-26 09:00:00+00:00,0,def
16764,2021-09-26 12:00:00+00:00,0,def
16765,2021-09-26 15:00:00+00:00,0,def
16766,2021-09-26 18:00:00+00:00,0.333,def
16767,2021-09-26 21:00:00+00:00,0.667,def
16768,2021-09-27 00:00:00+00:00,2.333,def
16769,2021-09-27 03:00:00+00:00,2.333,def
16770,2021-09-27 06:00:00+00:00,1,def
16771,2021-09-27 09:00:00+00:00,1,def
16772,2021-09-27 12:00:00+00:00,0.667,def
16773,2021-09-27 15:00:00+00:00,1.667,def
16774,2021-09-27 18:00:00+00:00,1.333,def
16775,2021-09-27 21:00:00+00:00,2.333,def
16776,2021-09-28 00:00:00+00:00,1.333,def
16777,2021-09-28 03:00:00+00:00,2,def
16778,2021-09-28 06:00:00+00:00,2.333,def
16779,2021-09-28 09:00:00+00:00,2.333,def
16780,2021-09-28 12:00:00+00:00,2,def
16781,2021-09-28 15:00:00+00:00,2,def
16782,2021-09-28 18:00:00+00:00,3,def
16783,2021-09-28 21:00:00+00:00,2.667,def
16784,2021-09-29 00:00:00+00:00,0.333,def
16785,2021-09-29 03:00:00+00:00,0,def
16786,2021-09-29 06:00:00+00:00,0.667,def
16787,2021-09-29 09:00:00+00:00,1.333,def
16788,2021-09-29 12:00:00+00:00,2,def
16789,2021-09-29 15:00:00+00:00,1,def
16790,2021-09-29 18:00:00+00:00,1.667,def
16791,2021-09-29 21:00:00+00:00,1.333,def
16792,2021-09-30 00:00:00+00:00,1.333,def
16793,2021-09-30 03:00:00+00:00,0,def
16794,2021-09-30 06:00:00+00:00,0,def
16795,2021-09-30 09:00:00+00:00,0.667,def
16796,2021-09-30 12:00:00+00:00,1,def
16797,2021-09-30 15:00:00+00:00,2.667,def
16798,2021-09-30 18:00:00+00:00,4,def
16799,2021-09-30 21:00:00+00:00,2.333,def
16800,2021-10-01 00:00:00+00:00,3,def
16801,2021-10-01 03:00:00+00:00,2.333,def
16802,2021-10-01 06:00:00+00:00,3.667,def
16803,2021-10-01 09:00:00+00:00,3.333,def
16804,2021-10-01 12:00:00+00:00,3.333,def
16805,2021-10-01 15:00:00+00:00,2.333,def
16806,2021-10-01 18:00:00+00:00,1.667,def
16807,2021-10-01 21:00:00+00:00,0,def
16808,2021-10-02 00:00:00+00:00,0,def
16809,2021-10-02 03:00:00+00:00,0,def
16810,2021-10-02 06:00:00+00:00,0.667,def
16811,2021-10-02 09:00:00+00:00,4,def
16812,2021-10-02 12:00:00+00:00,3,def
16813,2021-10-02 15:00:00+00:00,2.333,def
16814,2021-10-02 18:00:00+00:00,1,def
16815,2021-10-02 21:00:00+00:00,0,def
16816,2021-10-03 00:00:00+00:00,0,def
16817,2021-10-03 03:00:00+00:00,2,def
16818,2021-10-03 06:00:00+00:00,1,def
16819,2021-10-03 09:00:00+00:00,1.667,def
16820,2021-10-03 12:00:00+00:00,1.667,def
16821,2021-10-03 15:00:00+00:00,1.333,def
16822,2021-10-03 18:00:00+00:00,1,def
16823,2021-10-03 21:00:00+00:00,2,def
16824,2021-10-04 00:00:00+00:00,2.667,def
16825,2021-10-04 03:00:00+00:00,1.333,def
16826,2021-10-04 06:00:00+00:00,0.667,def
16827,2021-10-04 09:00:00+00:00,0.667,def
16828,2021-10-04 12:00:00+00:00,0.333,def
16829,2021-10-04 15:00:00+00:00,0.667,def
16830,2021-10-04 18:00:00+00:00,0.333,def
16831,2021-10-04 21:00:00+00:00,1.667,def
16832,2021-10-05 00:00:00+00:00,2.333,def
16833,2021-10-05 03:00:00+00:00,2.667,def
16834,2021-10-05 06:00:00+00:00,0.333,def
16835,2021-10-05 09:00:00+00:00,0.333,def
16836,2021-10-05 12:00:00+00:00,0.667,def
16837,2021-10-05 15:00:00+00:00,0.333,def
16838,2021-10-05 18:00:00+00:00,0.333,def
16839,2021-10-05 21:00:00+00:00,1,def
16840,2021-10-06 00:00:00+00:00,2,def
16841,2021-10-06 03:00:00+00:00,1.667,def
16842,2021-10-06 06:00:00+00:00,1.333,def
16843,2021-10-06 09:00:00+00:00,2,def
16844,2021-10-06 12:00:00+00:00,2.333,def
16845,2021-10-06 15:00:00+00:00,3,def
16846,2021-10-06 18:00:00+00:00,2.667,def
16847,2021-10-06 21:00:00+00:00,0.667,def
16848,2021-10-07 00:00:00+00:00,0.667,def
16849,2021-10-07 03:00:00+00:00,0.333,def
16850,2021-10-07 06:00:00+00:00,0.333,def
16851,2021-10-07 09:00:00+00:00,0.667,def
16852,2021-10-07 12:00:00+00:00,1,def
16853,2021-10-07 15:00:00+00:00,1.333,def
16854,2021-10-07 18:00:00+00:00,0.667,def
16855,2021-10-07 21:00:00+00:00,0,def
16856,2021-10-08 00:00:00+00:00,2,def
16857,2021-10-08 03:00:00+00:00,1.333,def
16858,2021-10-08 06:00:00+00:00,0.667,def
16859,2021-10-08 09:00:00+00:00,0.333,def
16860,2021-10-08 12:00:00+00:00,0.333,def
16861,2021-10-08 15:00:00+00:00,0,def
16862,2021-10-08 18:00:00+00:00,1,def
16863,2021-10-08 21:00:00+00:00,0.333,def
16864,2021-10-09 00:00:00+00:00,1.333,def
16865,2021-10-09 03:00:00+00:00,1.333,def
16866,2021-10-09 06:00:00+00:00,0.667,def
16867,2021-10-09 09:00:00+00:00,1,def
16868,2021-10-09 12:00:00+00:00,1.667,def
16869,2021-10-09 15:00:00+00:00,0.667,def
16870,2021-10-09 18:00:00+00:00,0.667,def
16871,2021-10-09 21:00:00+00:00,0.667,def
16872,2021-10-10 00:00:00+00:00,0.333,def
16873,2021-10-10 03:00:00+00:00,1.667,def
16874,2021-10-10 06:00:00+00:00,1,def
16875,2021-10-10 09:00:00+00:00,1.333,def
16876,2021-10-10 12:00:00+00:00,2.667,def
16877,2021-10-10 15:00:00+00:00,2.333,def
16878,2021-10-10 18:00:00+00:00,2.333,def
16879,2021-10-10 21:00:00+00:00,4.667,def
16880,2021-10-11 00:00:00+00:00,3.333,def
16881,2021-10-11 03:00:00+00:00,3.333,def
16882,2021-10-11 06:00:00+00:00,2.667,def
16883,2021-10-11 09:00:00+00:00,2,def
16884,2021-10-11 12:00:00+00:00,2.667,def
16885,2021-10-11 15:00:00+00:00,1.333,def
16886,2021-10-11 18:00:00+00:00,3.333,def
16887,2021-10-11 21:00:00+00:00,3.667,def
16888,2021-10-12 00:00:00+00:00,5,def
16889,2021-10-12 03:00:00+00:00,6,def
16890,2021-10-12 06:00:00+00:00,4.667,def
16891,2021-10-12 09:00:00+00:00,6.333,def
16892,2021-10-12 12:00:00+00:00,4.667,def
16893,2021-10-12 15:00:00+00:00,4.333,def
16894,2021-10-12 18:00:00+00:00,3.333,def
16895,2021-10-12 21:00:00+00:00,3.333,def
16896,2021-10-13 00:00:00+00:00,3.333,def
16897,2021-10-13 03:00:00+00:00,2,def
16898,2021-10-13 06:00:00+00:00,0.667,def
16899,2021-10-13 09:00:00+00:00,0,def
16900,2021-10-13 12:00:00+00:00,0.333,def
16901,2021-10-13 15:00:00+00:00,0.667,def
16902,2021-10-13 18:00:00+00:00,0.667,def
16903,2021-10-13 21:00:00+00:00,0.667,def
16904,2021-10-14 00:00:00+00:00,2,def
16905,2021-10-14 03:00:00+00:00,2,def
16906,2021-10-14 06:00:00+00:00,1,def
16907,2021-10-14 09:00:00+00:00,2,def
16908,2021-10-14 12:00:00+00:00,1.333,def
16909,2021-10-14 15:00:00+00:00,1.333,def
16910,2021-10-14 18:00:00+00:00,2.333,def
16911,2021-10-14 21:00:00+00:00,2,def
16912,2021-10-15 00:00:00+00:00,1.667,def
16913,2021-10-15 03:00:00+00:00,1.667,def
16914,2021-10-15 06:00:00+00:00,1.333,def
16915,2021-10-15 09:00:00+00:00,1.333,def
16916,2021-10-15 12:00:00+00:00,0,def
16917,2021-10-15 15:00:00+00:00,0,def
16918,2021-10-15 18:00:00+00:00,0.333,def
16919,2021-10-15 21:00:00+00:00,2.333,def
16920,2021-10-16 00:00:00+00:00,3,def
16921,2021-10-16 03:00:00+00:00,2,def
16922,2021-10-16 06:00:00+00:00,0.667,def
16923,2021-10-16 09:00:00+00:00,1.333,def
16924,2021-10-16 12:00:00+00:00,0,def
16925,2021-10-16 15:00:00+00:00,1.333,def
16926,2021-10-16 18:00:00+00:00,1,def
16927,2021-10-16 21:00:00+00:00,0.333,def
16928,2021-10-17 00:00:00+00:00,0.333,def
16929,2021-10-17 03:00:00+00:00,1,def
16930,2021-10-17 06:00:00+00:00,1,def
16931,2021-10-17 09:00:00+00:00,2.333,def
16932,2021-10-17 12:00:00+00:00,2,def
16933,2021-10-17 15:00:00+00:00,2.333,def
16934,2021-10-17 18:00:00+00:00,4,def
16935,2021-10-17 21:00:00+00:00,3.667,def
16936,2021-10-18 00:00:00+00:00,3.333,def
16937,2021-10-18 03:00:00+00:00,2.667,def
16938,2021-10-18 06:00:00+00:00,1.667,def
16939,2021-10-18 09:00:00+00:00,0.667,def
16940,2021-10-18 12:00:00+00:00,2,def
16941,2021-10-18 15:00:00+00:00,1.667,def
16942,2021-10-18 18:00:00+00:00,2,def
16943,2021-10-18 21:00:00+00:00,2.667,def
16944,2021-10-19 00:00:00+00:00,2.333,def
16945,2021-10-19 03:00:00+00:00,3,def
16946,2021-10-19 06:00:00+00:00,1.667,def
16947,2021-10-19 09:00:00+00:00,1,def
16948,2021-10-19 12:00:00+00:00,2,def
16949,2021-10-19 15:00:00+00:00,4,def
16950,2021-10-19 18:00:00+00:00,4,def
16951,2021-10-19 21:00:00+00:00,1.333,def
16952,2021-10-20 00:00:00+00:00,1,def
16953,2021-10-20 03:00:00+00:00,2.333,def
16954,2021-10-20 06:00:00+00:00,0.667,def
16955,2021-10-20 09:00:00+00:00,0.667,def
16956,2021-10-20 12:00:00+00:00,1.667,def
16957,2021-10-20 15:00:00+00:00,1.333,def
16958,2021-10-20 18:00:00+00:00,1.333,def
16959,2021-10-20 21:00:00+00:00,2,def
16960,2021-10-21 00:00:00+00:00,1.667,def
16961,2021-10-21 03:00:00+00:00,1.667,def
16962,2021-10-21 06:00:00+00:00,1.333,def
16963,2021-10-21 09:00:00+00:00,1,def
16964,2021-10-21 12:00:00+00:00,0.667,def
16965,2021-10-21 15:00:00+00:00,1.667,def
16966,2021-10-21 18:00:00+00:00,1,def
16967,2021-10-21 21:00:00+00:00,2,def
16968,2021-10-22 00:00:00+00:00,0.667,def
16969,2021-10-22 03:00:00+00:00,0,def
16970,2021-10-22 06:00:00+00:00,0.333,def
16971,2021-10-22 09:00:00+00:00,0.333,def
16972,2021-10-22 12:00:00+00:00,1.667,def
16973,2021-10-22 15:00:00+00:00,0.333,def
16974,2021-10-22 18:00:00+00:00,0.667,def
16975,2021-10-22 21:00:00+00:00,1.333,def
16976,2021-10-23 00:00:00+00:00,1.667,def
16977,2021-10-23 03:00:00+00:00,0,def
16978,2021-10-23 06:00:00+00:00,0.333,def
16979,2021-10-23 09:00:00+00:00,0.333,def
16980,2021-10-23 12:00:00+00:00,0.333,def
16981,2021-10-23 15:00:00+00:00,0.333,def
16982,2021-10-23 18:00:00+00:00,1,def
16983,2021-10-23 21:00:00+00:00,0.333,def
16984,2021-10-24 00:00:00+00:00,0.667,def
16985,2021-10-24 03:00:00+00:00,0.667,def
16986,2021-10-24 06:00:00+00:00,0.333,def
16987,2021-10-24 09:00:00+00:00,0.667,def
16988,2021-10-24 12:00:00+00:00,1,def
16989,2021-10-24 15:00:00+00:00,1.667,def
16990,2021-10-24 18:00:00+00:00,1,def
16991,2021-10-24 21:00:00+00:00,0.667,def
16992,2021-10-25 00:00:00+00:00,0.667,def
16993,2021-10-25 03:00:00+00:00,1.333,def
16994,2021-10-25 06:00:00+00:00,0.667,def
16995,2021-10-25 09:00:00+00:00,0.333,def
16996,2021-10-25 12:00:00+00:00,1,def
16997,2021-10-25 15:00:00+00:00,2.333,def
16998,2021-10-25 18:00:00+00:00,1,def
16999,2021-10-25 21:00:00+00:00,0.667,def
17000,2021-10-26 00:00:00+00:00,1.333,def
17001,2021-10-26 03:00:00+00:00,1.667,def
17002,2021-10-26 06:00:00+00:00,0.667,def
17003,2021-10-26 09:00:00+00:00,0.667,def
17004,2021-10-26 12:00:00+00:00,0.667,def
17005,2021-10-26 15:00:00+00:00,0.667,def
17006,2021-10-26 18:00:00+00:00,0.333,def
17007,2021-10-26 21:00:00+00:00,2.333,def
17008,2021-10-27 00:00:00+00:00,0.667,def
17009,2021-10-27 03:00:00+00:00,0,def
17010,2021-10-27 06:00:00+00:00,0,def
17011,2021-10-27 09:00:00+00:00,0.333,def
17012,2021-10-27 12:00:00+00:00,1,def
17013,2021-10-27 15:00:00+00:00,0.333,def
17014,2021-10-27 18:00:00+00:00,0.667,def
17015,2021-10-27 21:00:00+00:00,0.333,def
17016,2021-10-28 00:00:00+00:00,0,def
17017,2021-10-28 03:00:00+00:00,0,def
17018,2021-10-28 06:00:00+00:00,0,def
17019,2021-10-28 09:00:00+00:00,0,def
17020,2021-10-28 12:00:00+00:00,0,def
17021,2021-10-28 15:00:00+00:00,1.333,def
17022,2021-10-28 18:00:00+00:00,0.333,def
17023,2021-10-28 21:00:00+00:00,0,def
17024,2021-10-29 00:00:00+00:00,0,def
17025,2021-10-29 03:00:00+00:00,0,def
17026,2021-10-29 06:00:00+00:00,0,def
17027,2021-10-29 09:00:00+00:00,0,def
17028,2021-10-29 12:00:00+00:00,0,def
17029,2021-10-29 15:00:00+00:00,0.667,def
17030,2021-10-29 18:00:00+00:00,0.333,def
17031,2021-10-29 21:00:00+00:00,1.333,def
17032,2021-10-30 00:00:00+00:00,2,def
17033,2021-10-30 03:00:00+00:00,2.667,def
17034,2021-10-30 06:00:00+00:00,2.333,def
17035,2021-10-30 09:00:00+00:00,0.667,def
17036,2021-10-30 12:00:00+00:00,0.667,def
17037,2021-10-30 15:00:00+00:00,1.667,def
17038,2021-10-30 18:00:00+00:00,1.667,def
17039,2021-10-30 21:00:00+00:00,3.667,def
17040,2021-10-31 00:00:00+00:00,2.333,def
17041,2021-10-31 03:00:00+00:00,2.333,def
17042,2021-10-31 06:00:00+00:00,0.333,def
17043,2021-10-31 09:00:00+00:00,3,def
17044,2021-10-31 12:00:00+00:00,4,def
17045,2021-10-31 15:00:00+00:00,2.333,def
17046,2021-10-31 18:00:00+00:00,3,def
17047,2021-10-31 21:00:00+00:00,4,def
17048,2021-11-01 00:00:00+00:00,2.333,def
17049,2021-11-01 03:00:00+00:00,2.667,def
17050,2021-11-01 06:00:00+00:00,1,def
17051,2021-11-01 09:00:00+00:00,1.667,def
17052,2021-11-01 12:00:00+00:00,0.667,def
17053,2021-11-01 15:00:00+00:00,0.667,def
17054,2021-11-01 18:00:00+00:00,2.667,def
17055,2021-11-01 21:00:00+00:00,3.333,def
17056,2021-11-02 00:00:00+00:00,3.333,def
17057,2021-11-02 03:00:00+00:00,4.667,def
17058,2021-11-02 06:00:00+00:00,2.667,def
17059,2021-11-02 09:00:00+00:00,3.667,def
17060,2021-11-02 12:00:00+00:00,3.333,def
17061,2021-11-02 15:00:00+00:00,2.333,def
17062,2021-11-02 18:00:00+00:00,2.667,def
17063,2021-11-02 21:00:00+00:00,2,def
17064,2021-11-03 00:00:00+00:00,2.667,def
